Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
T3Rbtf9WsP;Vorhul Prime;thereisahouse;11;0;28383;2580;0;Water World;League of Independent States;Human;0;2023-02-14 00:00:00;;3;123;-88;290;-1/-2;android.gplay;0;lis;0
T3xOrRRo;Astroid World;buckobenton;1016;0;21540465;21201;0;Asteroid;League of Independent States;Human;0;2022-07-05 00:00:00;;0;123;312;-49;-1/-2;web.apewebapps;0;lis;1
t4aHNZwntU;Topically;UnDadZombies;356;94;3622677;10176;0;Earthlike;United Earth;Human;0;2022-11-23 00:00:00;;3;123;-108;159;1/0;android.gplay;0;EHdAeWfTEn;1
t5pdMO3J;Oranges ;Fergusbarber;21975;61;3495520883;159068;0;Lunar;United Earth;Human;1;2022-06-22 00:00:00;2022-06-26 00:00:00;3;123;-804;-946;0/0;ios.appstore;0;earth;1
t5pdMO3JTP;Althoria;jenzo704;52283;6;4261415725;81507;1;Earthlike;United Earth;Human;1;2018-06-04 00:00:00;2019-12-23 00:00:00;4;123;223;756;0/-1;ios.appstore;0;earth;0
t7sFmCgBX7;Rellon;Zanep;928;0;1673005;1803;0;Earthlike;United Earth;Human;0;2023-01-30 00:00:00;;3;123;270;-833;0/2;android.gplay;0;hbDaYIBG7v;0
t7UYCHR0qd;Atlantis;Speakes;660;0;1488137;2255;0;Water World;United Earth;Human;0;2023-03-12 00:00:00;;3;123;-940;-332;0/0;steam.windows;0;PF8pSeD3Xy;0
t8m6dmwl5P;SLZ;jrai123;221914;9;6832286141;30788;0;Earthlike;United Earth;Human;1;2023-01-12 00:00:00;2023-01-16 00:00:00;3;123;-643;682;1/-1;web.apewebapps;0;7XJIxHnWYQ;0
T98PQqlWQC;Dominicks Region;Therealdominick;33171;15;19363295432;583742;0;Earthlike;United Earth;Human;1;2020-08-02 00:00:00;2020-08-23 00:00:00;3;123;952;187;-1/0;ios.appstore;0;earth;1
t9ScRTCfO2;Duckland;Duckling;6497;36;7626607;1174;0;Red Planet;United Earth;Human;1;2022-12-15 00:00:00;;2;123;-591;-633;81/-97;ios.appstore;0;nKrrTnUk6R;1
ta6inptMPJ;Abandoned Bugs 1;DADDYTYRONE;9707;0;267770093;27585;0;Abandoned World;Zolarg Empire;Insectoids;1;2020-01-02 00:00:00;2020-01-02 00:00:00;3;;62;444;113/-5;web.apewebapps;0;;1
TAasyHEBbK;HalioHalifax;KaiserMax;30;3;267078;8903;0;Red Planet;United Earth;Human;0;2021-12-31 00:00:00;;0;;718;-128;22/-1;android.gplay;0;;0
tbo3TWcMdi;My Colony;N0body;51;2;563388;11047;0;Asteroid;League of Independent States;Human;0;2023-01-15 00:00:00;;0;123;247;-159;-1/-2;ios.appstore;0;lis;0
TbsQsNVwlq;Alpha Prima;niberr2006;1208;0;2470972;2046;0;Earthlike;United Earth;Human;0;2023-01-07 00:00:00;;3;123;972;862;-1/1;android.gplay;0;PK4fy2nfcg;0
Tbxgn9DHi2;Grand royaume des crabes;Roidescrabes;9505;2;59149774;6223;0;Red Planet;United Earth;Human;0;2021-05-01 00:00:00;;3;;-45;-666;121/-39;android.gplay;0;;1
tc6szm0L;New Munson;bastecklein;20274;12;485498741;23947;1;Asteroid;League of Independent States;Human;1;2018-04-12 00:00:00;2018-10-14 00:00:00;4;;-491;923;7/-47;android.gplay;0;;0
TcZfv9GKNs;FF;Silas;160;7;972659;6079;0;Lunar;United Earth;Human;0;2023-02-08 00:00:00;;0;123;-898;982;0/1;steam.windows;0;FkVlb8M80o;1
TDb99MQZIT;KBAKBA;BizelFG;2298;4;7575159;3296;0;Red Planet;United Earth;Human;0;2022-11-27 00:00:00;;0;123;496;914;0/1;steam.windows;0;NUrdW7SznK;0
Tduud5dx78;Region of Novum;savagegamerc;75018;12;14299917271;190620;0;Earthlike;United Earth;Human;1;2023-01-13 00:00:00;2023-01-18 00:00:00;3;123;-937;17;0/0;steam.windows;0;wsrQCAtS;1
tdXWBTbwaf;Staisis;Sysiphus212;17;0;138782;8164;0;Lunar;United Earth;Human;0;2023-03-10 00:00:00;;0;123;-904;-203;0/0;ios.appstore;0;8J6fDuiX;1
tDYLcbN4PC;Kratomite Empire;Kratomite;57159;3;1362196271;23832;0;Red Planet;United Earth;Human;1;2022-09-27 00:00:00;2022-12-25 00:00:00;4;123;-324;-892;0/1;ios.appstore;0;6b3dbnNw;1
TdZo1rCSMV;Asuras;devilofbelfast;4213;1;35427243;8409;0;Lunar;United Earth;Human;0;2023-01-22 00:00:00;;3;123;83;249;51/-36;steam.windows;0;HTSNsmO9tQ;1
tEaHfHDt8p;Limitless;ShannonLeigh;1477;0;2729784;1848;0;Earthlike;United Earth;Human;0;2023-02-06 00:00:00;;3;123;-987;472;1/0;windows.windowsstore;0;SXVOfRjX;1
TedvOpHq;Blah;Lineman12;273348;0;83833087938812;306689963;0;Earthlike;United Earth;Human;1;2022-03-28 00:00:00;2022-04-05 00:00:00;4;123;-243;52;0/0;ios.appstore;0;earth;1
tEmOBa1vp8;Njord;therealchromedino;4921;18;710863331;144455;0;Water World;United Earth;Human;0;2023-02-18 00:00:00;;3;123;143;-196;0/2;web.apeappslauncher;0;563zxVAdnx;1
Tf4dMoYF;Semore;bjsmith2340;57336;50;3017635206;52631;0;Red Planet;United Earth;Human;1;2016-12-18 00:00:00;2016-12-28 00:00:00;4;100;-599;-510;0/0;web.apewebapps;0;earth;0
Tf4dMoYFCW;Gringle;Jimothy;4943;3;20993549;4247;0;Asteroid;League of Independent States;Human;0;2023-03-19 00:00:00;;2;123;232;-274;-1/-2;steam.windows;0;lis;0
TFzueijwce;Aurora;cpaxson;1257;0;4451797;3542;0;Red Planet;United Earth;Human;0;2022-12-22 00:00:00;;0;123;176;-332;-1/1;steam.windows;0;IvwKkU5khK;1
tgC4u95bKl;Zexolandia;Galaxyeliel;22283;27;171545756;7699;1;Red Planet;United Earth;Human;1;2022-11-25 00:00:00;2022-12-01 00:00:00;3;123;-142;897;0/-1;web.apewebapps;0;earth;0
TgNAKOMquf;bben31s lets play;bben31;12;0;69805;5817;0;Red Planet;United Earth;Human;0;2022-12-19 00:00:00;;0;100;-396;-675;0/0;web.apewebapps;0;earth;0
th94G3uoLe;Lost City of Eden;Edendoesminecraf;983;0;2003369;2038;0;Asteroid;League of Independent States;Human;0;2023-02-02 00:00:00;;0;123;-129;-76;-1/-2;windows.windowsstore;0;lis;0
thDgJfNXlN;Nova Alpha Draconis;therealchromedino;9;77;720665;80074;0;Desert World;Alpha Draconians;Reptilian;0;2022-11-15 00:00:00;;3;100;928;932;105/-87;web.apeappslauncher;0;y5yk7BvA;1
ThMi8LaCFJ;Lunaria;507;687254;4;107705698831554;156718912;0;Lunar;United Earth;Human;1;2020-04-23 00:00:00;2020-04-27 00:00:00;4;;-733;628;113/-67;web.apewebapps;0;;0
tITB5n4vnZ;Tiny;Yukarisakai;5155;43;10263545;1991;0;Red Planet;United Earth;Human;0;2023-03-13 00:00:00;;3;123;52;-684;0/1;desktop.windows;0;NUrdW7SznK;0
tJADEjYuir;ATown;Momo0912;332407;23;630075008690;1895493;1;Earthlike;United Earth;Human;1;2023-03-15 00:00:00;2023-03-19 00:00:00;4;123;776;831;0/0;steam.windows;0;hz22MAQlHN;1
tJi8b4aA6i;Alaska;Blick;2780;22;8723236;3138;0;Lunar;United Earth;Human;0;2023-01-06 00:00:00;;1;123;801;-585;-1/2;ios.appstore;0;hbDaYIBG7v;1
TjK8xmuOOV;Platoon 38;Barnett38;11;45;22940;2085;0;Water World;League of Independent States;Human;0;2023-01-06 00:00:00;;3;123;778;362;-1/-2;ios.appstore;0;w4TUEbTNRZ;0
tKcbHO96VI;Whidbeyville;Cheshirekat2099;215;6;295945;1376;0;Sugarland;Zolarg Empire;Insectoids;0;2022-12-04 00:00:00;;3;123;933;-597;103/-86;android.gplay;0;zolarg;0
TKccL37MId;El Monte2;aegonunlikley;54988;0;96721720;1759;0;Red Planet;United Earth;Human;0;2023-03-02 00:00:00;;3;123;-100;-472;0/1;web.windowsstore;0;sjlK2GZ9;1
tKvIm5wK;Renvvar;DeepSpaceSteve;169;37;6366422;37671;0;Ice World;League of Independent States;Human;0;2021-09-24 00:00:00;;0;123;-782;-102;0/-1;android.gplay;0;bqX4ONQH;1
tKvIm5wKiw;Iron Expanse;Spheroks;46416;22;1356840456;29232;0;Red Planet;United Earth;Human;1;2022-12-27 00:00:00;2022-12-28 00:00:00;3;123;-786;577;1/0;steam.windows;0;earth;0
Tl5DKyKhBQ;Large;pfgalla;59085;11;219881306;3721;0;Red Planet;United Earth;Human;1;2022-10-14 00:00:00;2022-10-14 00:00:00;4;100;211;-681;107/-65;steam.windows;0;earth;0
TL7ddLRQF0;Raptilla;WereWolfOmega;3;33;337516;112505;0;Abandoned World;Alpha Draconians;Reptilian;0;2023-03-18 00:00:00;;3;123;-890;987;106/-87;steam.windows;0;tlrncLdDh8;1
tlrncLdDh8;Dracon;Maniekzajety;4182;34;18362763521;4390905;2;Desert World;Alpha Draconians;Reptilian;1;2023-03-02 00:00:00;2023-03-18 00:00:00;3;123;-885;982;106/-87;web.apewebapps;0;2pnXxRztRW;0
tmCtW5oUUy;The Deathmark;James1268;1274;11;3296749;2588;0;Red Planet;United Earth;Human;0;2023-01-20 00:00:00;;0;123;-922;-861;0/1;steam.windows;0;earth;1
TmPiHOw03j;Potato;Theungertaker;45;6;115999;2578;0;Water World;United Earth;Human;0;2023-02-20 00:00:00;;3;123;976;-883;51/-38;steam.windows;0;CWgGaCZQd5;1
tMVkTu6iq0;Caledonia;Panda3138;167;7;552968;3311;0;Earthlike;United Earth;Human;0;2023-01-14 00:00:00;;3;123;988;145;-1/0;android.gplay;0;8J6fDuiX;1
TMy3eAlZ;New land;JhonBlankchard;83543;9;2490263780;29808;1;Red Planet;United Earth;Human;1;2021-10-04 00:00:00;2021-10-10 00:00:00;4;123;906;96;-1/0;ios.appstore;0;earth;1
TNbY7OpezW;Imperial Munson;bastecklein;32897;1;490706706;14916;0;Lunar;United Earth;Human;1;2018-09-02 00:00:00;2019-12-05 00:00:00;4;100;-570;-968;0/1;desktop.mac;0;earth;1
tOM8kITb0f;Luna Nova;MattLowBaker;11;0;2035583;185053;0;Lunar;United Earth;Human;0;2022-05-06 00:00:00;;0;;601;789;47/-58;web.apewebapps;0;;0
toZrcANIWX;Rossdale;imhotep19;302260;17;32957313823;109036;0;Earthlike;United Earth;Human;0;2022-01-21 00:00:00;;4;123;295;43;0/0;desktop.windows;0;earth;0
tPiNQHXiV1;Titan;ErisV2;78746;35;4375148900;55560;0;Lunar;United Earth;Human;1;2022-11-22 00:00:00;2023-01-18 00:00:00;4;123;829;574;51/-39;web.apewebapps;0;vBun9QAw;0
tqpF0oYMSf;Cahti;rutio;19;0;255489;13447;0;Earthlike;United Earth;Human;0;2023-02-27 00:00:00;;3;100;-168;-944;0/1;android.gplay;0;piVpTTB9;0
TR1znVnWJQ;Mars;Valek005;3699;8;43949131;11881;0;Red Planet;United Earth;Human;0;2022-11-27 00:00:00;;3;123;-859;-753;0/0;android.gplay;0;earth;1
TrGpaih72q;Petropavlovsk;Zeitoun;1117266;10;12773374458785;11432707;3;Forest World;United Earth;Human;1;2023-02-20 00:00:00;2023-02-25 00:00:00;4;123;-695;36;0/0;steam.windows;1;earth;1
TrjrWScmlW;Cold;DaBomba17;55;24;744596;13538;0;Ice World;League of Independent States;Human;0;2023-02-25 00:00:00;;0;123;143;-467;-1/-1;desktop.windows;0;yAzbIsgpL8;0
TRTqT55eic;Junkyard 524;BDogg72;4320;11;16531548;3827;0;Abandoned World;League of Independent States;Human;0;2022-09-04 00:00:00;;3;123;-504;687;0/-1;android.gplay;0;F9dkBsAg;1
TsTDPnOtPG;SplishSplash;AnchoredGypsy;17;17;10077083;592770;0;Water World;United Earth;Human;0;2023-01-17 00:00:00;;3;123;445;-266;-1/1;ios.appstore;0;hbDaYIBG7v;1
tsvZQ0sf;Saint 14;jzonne;27309;24;2327538531;85230;0;Red Planet;United Earth;Human;1;2016-11-28 00:00:00;2017-02-17 00:00:00;4;100;-853;753;1/0;ios.appstore;0;earth;0
TtBh71w9Ww;MyForrestRegion;JohW;5246;10;15482443;2951;0;Forest World;United Earth;Human;0;2023-03-12 00:00:00;;3;123;-818;524;1/0;steam.windows;0;ZVIJJnS7O1;1
TtOzSSqAOL;Bwah?;Sefi;2016;6;2570856;1275;0;Abandoned World;Zolarg Empire;Insectoids;0;2023-01-02 00:00:00;;3;123;154;-840;104/-86;ios.appstore;0;zolarg;1
tTttOuB76A;WeiEn;leeweien89;149;31;604764;4059;0;Earthlike;United Earth;Human;0;2023-03-22 00:00:00;;3;123;-478;-230;22/11;android.gplay;0;R4adHur3Sp;0
ttUnuaZw7E;Gamers;Al3xand3rDAGR86;9616;44;11328325;1178;0;Red Planet;United Earth;Human;0;2023-01-11 00:00:00;;0;123;-674;-404;0/1;ios.appstore;0;NUrdW7SznK;0
TV3w8iMM5n;Trin;dehall09;39357;0;1756031749;44618;0;Lunar;United Earth;Human;1;2021-02-09 00:00:00;1969-12-31 00:00:00;3;123;288;-563;0/0;ios.appstore;0;earth;1
tW6MLMHGd3;Evercord Outpost;piconnic;2125;0;3803644;1790;0;Earthlike;United Earth;Human;0;2022-12-28 00:00:00;;3;123;-695;606;1/-1;ios.appstore;0;7XJIxHnWYQ;0
twktOCMkhT;ULAZ Pipeline;IronMonkey;49188;0;0;0;0;Earthlike;United Earth;Human;0;2023-01-31 00:00:00;;4;123;-190;-933;64/-30;windows.windowsstore;0;zmZZGD4dZS;1
TwUCobnmNN;DEMOCRATIC FEDERATION OF CITADAL;Shri2945;11603;8;50176456;4324;0;Red Planet;United Earth;Human;1;2022-10-27 00:00:00;2022-10-29 00:00:00;3;123;910;223;-1/0;android.gplay;0;JQKzmKuOPe;0
TxoJH8e6W0;Tuthur40 Waterworld;tuthur40;24;68;105827;4409;0;Water World;United Earth;Human;0;2023-02-06 00:00:00;;3;123;-845;797;0/0;ios.appstore;0;hz22MAQlHN;0
tyiZmXc9Nu;Furca;ZiggyStardust;5685168;13;38750511974190;6816072;0;Lunar;United Earth;Human;1;2020-01-22 00:00:00;2020-02-19 00:00:00;4;;672;68;71/-90;steam.windows;0;;1
tzBghPcQla;Downfall;Sydeway;23284;7;235748022;10125;0;Red Planet;United Earth;Human;1;2022-11-15 00:00:00;2022-11-17 00:00:00;3;123;-260;-313;0/1;web.apewebapps;0;IvwKkU5khK;0
TZf8DdGwpn;Whinmalour;laurinb;2194;18;2398539;1093;0;Earthlike;United Earth;Human;0;2023-02-22 00:00:00;;3;123;-230;-595;0/1;web.apewebapps;0;NUrdW7SznK;0
u0uQFkxfXf;Crystal Inlet;imhotep19;13213;4;323416368;24477;0;Earthlike;United Earth;Human;0;2020-10-08 00:00:00;;3;123;180;-101;0/0;desktop.windows;0;WAst4lOO;0
u1j0QfOXaE;Small Earth;AlfredVonTirpitz;114;75;340674;2988;0;Earthlike;United Earth;Human;0;2023-02-23 00:00:00;;3;123;42;-790;0/1;web.apewebapps;0;hz22MAQlHN;0
U1mfnyfbJA;New Gibraltar;CallumP;278;0;2533883;9115;0;Lunar;United Earth;Human;0;2022-12-05 00:00:00;;0;123;145;259;-7/-21;web.windowsstore;0;QHeKTA9wvX;1
U1nkhSAFbr;Dodge this;Jdmartin05;114179;68;1385675201;12136;0;Red Planet;United Earth;Human;1;2020-12-28 00:00:00;2022-02-26 00:00:00;4;123;-873;815;1/0;ios.appstore;0;earth;0
U1r1ZFnK7r;Boob meister;Ieatturles;169;33;248567;1471;0;Earthlike;United Earth;Human;0;2023-01-31 00:00:00;;3;123;-715;-306;0/1;ios.appstore;0;ZxsrX3ACSy;0
U1SKxx7XAH;My Colony;Lemurr;17;12;23672;1392;0;Earthlike;United Earth;Human;0;2023-01-12 00:00:00;;3;100;-551;608;1/-1;web.apewebapps;0;7XJIxHnWYQ;0
U2DjI694j1;Materia ;Djbside;354;14;996421;2815;0;Forest World;United Earth;Human;0;2023-03-05 00:00:00;;3;123;-841;-186;0/0;ios.appstore;0;8J6fDuiX;1
u4qbqrfqHx;Uncleville;ShannonLeigh;10;50;1360407;136041;0;Earthlike;United Earth;Human;0;2023-02-19 00:00:00;;3;123;152;224;-1/1;ios.appstore;0;IvwKkU5khK;1
u4YudESla2;Mein Land;Karmablack1313;2921;0;6133419;2100;0;Earthlike;United Earth;Human;0;2023-02-05 00:00:00;;3;123;-938;596;0/0;ios.appstore;0;hz22MAQlHN;0
u5cwSoMQo8;My Colony;Shyguy215;1072;0;3056937;2852;0;Earthlike;United Earth;Human;0;2022-12-09 00:00:00;;3;123;-991;431;23/-39;android.gplay;0;3lVnRbKokV;0
U63ZDMXi4O;Mars Colony, 2089;AlfredVonTirpitz;219;45;553219;2526;0;Red Planet;United Earth;Human;0;2023-02-22 00:00:00;;0;123;-809;-136;0/1;web.apewebapps;0;NUrdW7SznK;0
U7b0aXYmQt;Luna;Leviticus;8025;19;26206567;3266;0;Red Planet;United Earth;Human;0;2023-01-14 00:00:00;;1;123;640;-931;-1/2;ios.appstore;0;FkVlb8M80o;0
u7Ytx4SShQ;My Colony;J3Seaman;22874;16;68107182;2977;0;Red Planet;United Earth;Human;0;2022-12-28 00:00:00;;4;123;920;375;-1/0;ios.appstore;0;earth;0
U9g5XRAJuX;Banana;splatter2000;339;0;2266609;6686;0;Earthlike;United Earth;Human;0;2023-01-31 00:00:00;;3;123;294;45;-1/1;ios.appstore;0;FkVlb8M80o;0
U9naBbDGvn;feb23;Jvo;127059;16;131640301057;1036056;0;Red Planet;United Earth;Human;1;2023-02-23 00:00:00;2023-03-11 00:00:00;4;123;-734;696;0/1;desktop.windows;0;hbDaYIBG7v;0
u9rhWSV6t8;Acid Rain;SpicyKitten666;116;41;457236;3942;0;Earthlike;United Earth;Human;0;2022-12-11 00:00:00;;3;123;809;-353;0/0;ios.appstore;0;earth;0
uDcUXDkdAE;My Colony;YourLocaldiot;2435;0;5666892;2327;0;Earthlike;United Earth;Human;0;2023-03-18 00:00:00;;3;123;-62;702;0/0;android.gplay;0;earth;0
udDzBM2CWf;Xu Chang;CaoCao;40623;0;21016900775;517365;0;Ice World;League of Independent States;Human;1;2021-03-31 00:00:00;2021-04-02 00:00:00;4;123;-174;-273;-1/-2;steam.windows;0;lis;0
udwSyfehfx;Nothing special;Shadowsarus;6;50;1029564;171594;0;Water World;Alpha Draconians;Reptilian;0;2022-10-20 00:00:00;;3;123;367;-292;106/-87;ios.appstore;0;SOHQam8G;0
uEA2VCWC8I;The Ghetto;Midea;26;88;62753;2414;0;Earthlike;United Earth;Human;0;2023-03-09 00:00:00;;3;123;825;-989;65/15;web.apewebapps;0;hz22MAQlHN;1
UEb7ZEsf30;Second;Builder29031998;6531;13;48463399;7421;0;Asteroid;League of Independent States;Human;0;2023-03-15 00:00:00;;1;123;145;-253;-1/-2;ios.appstore;0;NUrdW7SznK;0
uebA6ckl;SasST-Asteroid-R;SasST;43649;39;434983010;9965;0;Asteroid;League of Independent States;Human;1;2021-01-03 00:00:00;2021-03-15 00:00:00;4;;229;-252;-3/-67;desktop.windows;0;;1
ueDqL3vUrZ;Syrupia;Joanprins;2070;64;694332;335;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-27 00:00:00;;3;115;175;80;104/-86;android.gplay;0;zolarg;1
Ueegy25jU2;AM I HIGH or is that just the air;markcoyle73;3457;9;12467683;3607;0;Abandoned World;League of Independent States;Human;0;2023-01-26 00:00:00;;3;123;-114;822;-1/-2;windows.windowsstore;0;dpPxuaOptg;0
UEIb2FENga;New Hope;Celestile;673;0;285011;423;0;Red Planet;United Earth;Human;0;2019-05-09 00:00:00;;2;;-224;894;67/10;web.apewebapps;0;;0
uEYYq6dssO;Talla;Hibernia;94438;22;90003582383;953044;0;Sugarland;Zolarg Empire;Insectoids;1;2017-08-16 00:00:00;2017-08-31 00:00:00;3;100;329;-987;104/-86;web.apewebapps;0;zolarg;0
Uez2ZXhcPk;earth;Pianistpan;2480;18;5774020;2328;0;Earthlike;United Earth;Human;0;2023-01-03 00:00:00;;3;123;-666;-191;0/2;ios.appstore;0;hbDaYIBG7v;0
UFG1XH1D3h;Rhodes;Saracen72;430;2;1259035;2928;0;Forest World;United Earth;Human;0;2023-02-19 00:00:00;;3;123;500;731;51/-39;android.gplay;0;6uHQ4QwvB8;1
UFXb3Dmtyl;Dragon Sphere;bjsmith2340;1771;39;747914516;422312;0;Abandoned World;Alpha Draconians;Reptilian;1;2021-09-22 00:00:00;2021-10-09 00:00:00;3;123;578;452;106/-87;web.apewebapps;0;draconian;0
uG6vWvVw4p;New Oas!;Donaldpo;364;1;106430201;292391;0;Desert World;Alpha Draconians;Reptilian;0;2023-03-14 00:00:00;;3;123;-840;964;106/-87;ios.appstore;0;2pnXxRztRW;1
UgFj6EuK1P;CloudAtlos;imhotep19;67797;15;2603634511;38403;0;Earthlike;United Earth;Human;0;2020-12-09 00:00:00;;4;;369;-414;95/-80;desktop.windows;0;;0
Ugh0kF0lXI;Rayicia 3000;Rayit2003;55;25;131180;2385;0;Red Planet;United Earth;Human;0;2023-01-26 00:00:00;;0;100;932;755;0/0;steam.windows;0;earth;0
ugi7cTNDYV;Space country;Yoshi382892;44;40;91734;2085;0;Earthlike;United Earth;Human;0;2023-02-18 00:00:00;;3;123;522;393;0/0;ios.appstore;0;FDsHMFdCJq;0
ugLmOSrAFw;My Colony;Timtom151;827;0;4150985;5019;0;Red Planet;United Earth;Human;0;2022-12-18 00:00:00;;0;123;311;-734;56/-77;ios.appstore;0;Xk1AXEztG7;0
ugWc8PA0ul;Chicago;xXCyberSp9ceXx;1866322;44;3287105196453;1761274;2;Red Planet;United Earth;Human;1;2023-03-11 00:00:00;2023-03-15 00:00:00;4;123;272;-598;51/-38;steam.mac;1;YCBNv3SUyG;1
UI86RDXb5a;Asalanta;Brains;85;0;564741;6644;0;Earthlike;United Earth;Human;0;2022-11-20 00:00:00;;3;123;-64;-889;-4/18;android.gplay;0;hbDaYIBG7v;1
UIOfO8cUv2;Colony A;LunarX;4523;18;7098438;1569;0;Red Planet;United Earth;Human;0;2023-01-03 00:00:00;;1;123;582;69;0/0;web.apewebapps;0;earth;0
uISk06pKOw;uISk06pKOw;Equinox0;466618;64;7757479203255;16624903;1;Lava World;Zolarg Empire;Insectoids;1;2022-11-12 00:00:00;2022-11-12 00:00:00;4;123;-156;845;104/-87;web.apewebapps;0;NUrdW7SznK;1
UiUKbYS7;I Obey;aaa333company;199003;18;4523702311826;22731830;1;Earthlike;United Earth;Human;1;2022-04-09 00:00:00;2022-04-20 00:00:00;4;123;-248;266;0/0;windows.windowsstore;0;earth;0
Uj7xIIkc5d;Elara Prime;ergoedge;238;0;3888347;16338;0;Ice World;League of Independent States;Human;0;2023-02-13 00:00:00;;0;123;-45;270;-1/-2;ios.appstore;0;lis;0
uJPCdC3TcN;Le Monde Vert;JPLimePopsicle07;20;80;283064;14153;0;Ice World;League of Independent States;Human;0;2023-03-03 00:00:00;;0;123;-343;-469;-1/-2;web.apewebapps;0;6jr8X6ZC;0
Ukkd5yGj;I am Peter Pan The Creator;Christonetworks;1296929;60;3692571422978;2847165;0;Desert World;Alpha Draconians;Reptilian;1;2021-04-06 00:00:00;2021-04-08 00:00:00;4;123;795;-291;106/-87;web.windowsstore;0;draconian;0
UKKGfhNjoe;My Colony;JakeMcSundae;1388;0;5244672;3779;0;Red Planet;United Earth;Human;0;2023-01-29 00:00:00;;2;123;253;-423;0/1;steam.windows;0;krXZDou6Td;0
UKuEizvNLK;Mars Eight;usbrit72;95;13;260198;2739;0;Red Planet;United Earth;Human;0;2023-02-01 00:00:00;;0;123;-602;-110;0/1;web.apewebapps;0;aL2cMVYvkS;0
ULmHGetczm;UE-EL-014;felipe3;5705636;9;5182984408916;908397;0;Earthlike;United Earth;Human;1;2021-10-17 00:00:00;2021-10-22 00:00:00;4;;-988;-409;84/-37;desktop.windows;0;;1
ulUC1BeyhX;freddieb;freddieb;100638;12;2479414675;24637;0;Earthlike;United Earth;Human;1;2022-02-03 00:00:00;2022-03-17 00:00:00;4;;-921;-685;-27/-80;web.apewebapps;0;;0
UmhPqLm47Z;City 1;Erza10;16615;0;3647354558;219522;0;Earthlike;United Earth;Human;1;2021-07-30 00:00:00;2022-08-12 00:00:00;4;123;536;-671;0/0;android.gplay;0;earth;0
UmlelU0qMp;Roma;Koska;699896;29;175264540233;250415;1;Red Planet;United Earth;Human;1;2023-01-14 00:00:00;2023-01-15 00:00:00;4;123;153;427;0/0;steam.windows;0;earth;0
UNbPmDtmc9;m00n;HelloFool5;5755;2;21110023;3668;0;Lunar;United Earth;Human;0;2022-12-27 00:00:00;;2;123;-640;-598;0/1;windows.windowsstore;0;m0YwsBljM0;0
UnK3WvZGfA;Proxima Centauri II;Reg333;17;29;118934;6996;0;Earthlike;United Earth;Human;0;2022-12-27 00:00:00;;3;123;-298;479;0/1;web.apewebapps;0;NUrdW7SznK;1
UnwThbieYH;Anti-Bionatist;XxDevonxX;9351;11;44289247;4736;0;Red Planet;United Earth;Human;1;2022-02-21 00:00:00;1969-12-31 00:00:00;3;;323;113;20/-34;android.gplay;0;;0
uO9Pewe1Uv;Europa 6529-C;Niconation;63847;9;11799183998;184804;0;Forest World;United Earth;Human;1;2022-04-06 00:00:00;2022-04-13 00:00:00;4;;-242;-216;114/25;android.gplay;0;;0
uODeEswNUr;Edwardia;Pumpkination;38;55;54759;1441;0;Lunar;United Earth;Human;0;2022-12-27 00:00:00;;0;123;301;498;11/-49;ios.appstore;0;uQEV2Xx31c;0
uogL7zZ50f;Yavin IV;NM05042007;159;0;505371;3178;0;Asteroid;League of Independent States;Human;0;2022-12-02 00:00:00;;0;123;75;587;-1/-2;android.amazon;0;OSg3yffztG;0
UOoo1BLUCu;Burbenbur;AceX12;3452;48;6554915;1899;0;Earthlike;United Earth;Human;0;2022-12-20 00:00:00;;3;123;372;232;-1/0;ios.appstore;0;IvwKkU5khK;0
uovgjkPi;Albuquerque New Mexico;LingLongJonn;464470;38;224194198009;482688;3;Red Planet;United Earth;Human;1;2022-08-13 00:00:00;2022-11-13 00:00:00;4;123;454;-498;0/1;steam.windows;0;earth;0
uovgjkPicQ;Luna;AnselmT;276;3;987688;3579;0;Lunar;United Earth;Human;0;2021-05-11 00:00:00;;0;123;-811;909;1/0;steam.windows;0;earth;0
UP1W5Rn1;Emiliuman;Wereldvreemd;1694413;21;813387373208;480041;0;Lunar;United Earth;Human;1;2018-07-22 00:00:00;2018-07-24 00:00:00;4;;215;766;66/-3;ios.appstore;0;;0
upDF74QYNy;Global Union;Mrman;2617;45;2949911;1127;0;Red Planet;United Earth;Human;1;2022-10-29 00:00:00;;0;123;987;974;0/-1;android.gplay;0;G7zBpIMRN6;0
UPf2auoHdD;Praise the Omnisallah;Billcyferka;304;0;1279248;4208;0;Earthlike;United Earth;Human;0;2023-02-15 00:00:00;;3;123;449;-458;-1/1;android.gplay;0;hbDaYIBG7v;0
uQdRWwex;Mars;Charbel;202663;8;18023939252;88936;0;Red Planet;United Earth;Human;1;2022-04-20 00:00:00;2022-05-19 00:00:00;4;123;834;771;0/0;web.apewebapps;0;earth;0
uqe9GdBh;Multiplism;RLMYTHICALLEGEND;24307;0;248777647;10235;0;Forest World;United Earth;Human;0;2021-02-15 00:00:00;;3;123;-753;-559;1/0;web.apewebapps;0;earth;1
UqEdYnNJkE;Zolargan Empire;imhotep19;16371;9;64121589;3917;0;Sugarland;Zolarg Empire;Insectoids;0;2019-12-17 00:00:00;;3;;-626;991;40/-16;desktop.windows;0;;0
